cutoff_label,metric_key,n_callers,subsamples,defined_correlations,undefined_correlations,rho_q025,rho_median,rho_q975,full_rho_same_pairs_q025,full_rho_same_pairs_median,full_rho_same_pairs_q975,rho_change_short_minus_full_q025,rho_change_short_minus_full_median,rho_change_short_minus_full_q975,pairs_median,rated_callers_median
first_30s,signed_response_gap,30,2000,2000,0,-0.04295105481777258,0.10217574592093856,0.24317628742777012,0.04546531980895786,0.17903394984919235,0.2965077690350188,-0.22411841944713953,-0.07661355011522356,0.08458817682335651,139.0,26.0
first_30s,signed_response_gap,40,2000,2000,0,0.005871025952965554,0.10198340904212685,0.20559561700932438,0.08762970378693169,0.17758928239338112,0.263212179284683,-0.17214680173523383,-0.07711792035134606,0.03552086722553997,186.0,35.0
first_30s,signed_response_gap,56,1,1,0,0.1016034624254063,0.1016034624254063,0.1016034624254063,0.17852187470926537,0.17852187470926537,0.17852187470926537,-0.07691841228385907,-0.07691841228385907,-0.07691841228385907,260.0,49.0
first_1m,signed_response_gap,2,2000,1887,113,-0.8944271909999159,0.18306649368567793,0.8783100656536799,-0.8944271909999159,0.12367568140301247,0.8212138126184031,-1.2257335061906447,0.0,1.3071129026946047,12.0,2.0
first_1m,signed_response_gap,3,2000,1985,15,-0.7637626158259733,0.15883775928503593,0.6727940780357627,-0.7686457975750745,0.15080449794963305,0.7266431432723744,-0.8962295745803452,0.0,1.0004328067720494,15.0,3.0
first_1m,signed_response_gap,5,2000,2000,0,-0.3536342156216707,0.1639561414695854,0.5208683884653907,-0.4379258306414171,0.1734715427144334,0.5726396744238597,-0.5298513007664448,-0.010917795403156672,0.5913132451660421,27.0,5.0
first_1m,signed_response_gap,8,2000,2000,0,-0.17327272947034578,0.16322094463285042,0.4374601802548505,-0.2178852241306376,0.18305786434804333,0.5138117438099992,-0.3663758237529104,-0.019345929692894448,0.3666765347555592,42.0,7.0
first_1m,signed_response_gap,10,2000,2000,0,-0.13265089235273353,0.16121206371023378,0.4062249680442314,-0.1497370042491383,0.18042340010936017,0.4514707267596906,-0.3066098879894101,-0.021612122463316577,0.2724390950823175,53.0,9.0
first_1m,signed_response_gap,15,2000,2000,0,-0.045337927741007845,0.16107703652226954,0.33676881262834757,-0.05476213933653238,0.18571268054741152,0.38102830477756006,-0.23360026146949248,-0.028758961049788763,0.19582434156793754,77.0,13.0
first_1m,signed_response_gap,20,2000,2000,0,-0.011257808343903346,0.1629746771152416,0.30571891235396864,-0.0006350837538482843,0.19214789165400178,0.37089593326287856,-0.1943766142878703,-0.03303651165737418,0.14624219937331873,103.0,18.0
first_1m,signed_response_gap,30,2000,2000,0,0.05001802517083919,0.16147020382044458,0.2607521881435292,0.0619600999182296,0.19024980586760537,0.3005168127617929,-0.1407573759482817,-0.027196581214184987,0.08889786491482764,155.0,27.0
first_1m,signed_response_gap,40,2000,2000,0,0.08770283577832885,0.1613908183226898,0.23209999907852782,0.10212012659761131,0.18810276591123026,0.26652792866320246,-0.10264127875634943,-0.030339684977274912,0.055025806562850194,206.0,36.0
first_1m,signed_response_gap,56,1,1,0,0.1599261611805846,0.1599261611805846,0.1599261611805846,0.1892990952297353,0.1892990952297353,0.1892990952297353,-0.0293729340491507,-0.0293729340491507,-0.0293729340491507,289.0,50.0
first_2m,signed_response_gap,2,2000,1904,96,-0.8944271909999159,0.1690308509457033,0.8944271909999159,-0.8944271909999159,0.1564235366287446,0.8581683298015517,-1.309307341415954,-0.011573938366911507,1.3416407864998738,13.0,2.0
first_2m,signed_response_gap,3,2000,1992,8,-0.6831300510639732,0.14794350224904487,0.7825209206835781,-0.7074905435512837,0.1723569788463511,0.7259092628950586,-0.8735970158707689,-0.01523528689716699,1.0004328067720494,15.0,3.0
first_2m,signed_response_gap,5,2000,2000,0,-0.3801445799209458,0.14586598492812974,0.6778700324845424,-0.4265930895954119,0.1844901237245466,0.5730562304746605,-0.5235134105887922,-0.034339856119432716,0.6176547005059622,27.0,5.0
first_2m,signed_response_gap,8,2000,2000,0,-0.21825295645699924,0.15129322499587455,0.4958047281972297,-0.1986360170241386,0.1955664554080591,0.5161055825167083,-0.36861017861055445,-0.03865109555621415,0.32843263837923165,43.0,7.0
first_2m,signed_response_gap,10,2000,2000,0,-0.1732359004951671,0.14777857288146767,0.45652619662293215,-0.13838157664763898,0.19226454152133812,0.4584603427699644,-0.30479531195651105,-0.043564124364828705,0.2706124265266526,54.0,9.0
first_2m,signed_response_gap,15,2000,2000,0,-0.09115853539536585,0.14527774024772994,0.3843891972808106,-0.03143890771649806,0.19702606611163787,0.3912550904450887,-0.24998281350919088,-0.048229917615357505,0.16914385547079588,78.0,14.0
first_2m,signed_response_gap,20,2000,2000,0,-0.05333563730809151,0.15402024505625939,0.34223254974574296,0.009542043157966664,0.2027972811647596,0.3746581926677845,-0.20571577684087317,-0.05050874548789012,0.12216269051518876,105.0,18.0
first_2m,signed_response_gap,30,2000,2000,0,0.004573623401615812,0.1492226465060707,0.279856794914377,0.06932148655654646,0.2001119555732875,0.3082658841976603,-0.16445575674210414,-0.04989334969059292,0.07217606983437672,158.0,27.0
first_2m,signed_response_gap,40,2000,2000,0,0.057808099479900094,0.15172327746164313,0.23957502484929302,0.11004381935285941,0.19757075249125056,0.275884679676143,-0.12273368414727465,-0.04983282635405323,0.03403251263967177,210.0,36.0
first_2m,signed_response_gap,56,1,1,0,0.14832576358087457,0.14832576358087457,0.14832576358087457,0.19889091548010346,0.19889091548010346,0.19889091548010346,-0.05056515189922889,-0.05056515189922889,-0.05056515189922889,295.0,51.0
first_3m,signed_response_gap,2,2000,1904,96,-0.9007231487845214,0.0658709795798578,0.8944271909999159,-0.8944271909999159,0.1564235366287446,0.8581683298015517,-1.2358287613066492,-0.046205186650039365,1.2649110640673518,13.0,2.0
first_3m,signed_response_gap,3,2000,1992,8,-0.778498944161523,0.11300340846626056,0.6939902512044913,-0.7074905435512837,0.1723569788463511,0.7259092628950586,-0.8694609212086177,-0.04780052158530356,0.7839866948973746,15.0,3.0
first_3m,signed_response_gap,5,2000,2000,0,-0.4670993664969138,0.12453301126111696,0.5637951232743761,-0.4265930895954119,0.1844901237245466,0.5730562304746605,-0.5303446891875612,-0.054537879469609085,0.39852368882613765,27.0,5.0
first_3m,signed_response_gap,8,2000,2000,0,-0.256618302111341,0.13161418484428875,0.45574548718661445,-0.1986360170241386,0.1955664554080591,0.5161055825167083,-0.3688244550001422,-0.058721589586551146,0.220791665215099,43.0,7.0
first_3m,signed_response_gap,10,2000,2000,0,-0.20994476740395482,0.13035295340601666,0.4091096809676675,-0.13838157664763898,0.19226454152133812,0.4584603427699644,-0.3137312198576196,-0.05928219237174488,0.1737629056374997,54.0,9.0
first_3m,signed_response_gap,15,2000,2000,0,-0.10151179588672972,0.13682998067725677,0.34435063343060457,-0.03143890771649806,0.19702606611163787,0.3912550904450887,-0.23538376830032381,-0.05977840390496659,0.11862831390150938,78.0,14.0
first_3m,signed_response_gap,20,2000,2000,0,-0.06107381411164795,0.1410190478420036,0.30610692728118044,0.009542043157966664,0.2027972811647596,0.3746581926677845,-0.20415511141047646,-0.06331257015769268,0.0790421718794393,105.0,18.0
first_3m,signed_response_gap,30,2000,2000,0,0.0018426459587720188,0.13938233171695363,0.26063852377071844,0.06932148655654646,0.2001119555732875,0.3082658841976603,-0.1553553842429454,-0.06163440033034304,0.04474559310381326,158.0,27.0
first_3m,signed_response_gap,40,2000,2000,0,0.04499491029460125,0.13872490277292088,0.22178891253085511,0.11004381935285941,0.19757075249125056,0.275884679676143,-0.12231316461865338,-0.0616772803415961,0.013745906568291185,210.0,36.0
first_3m,signed_response_gap,56,1,1,0,0.13732132316014664,0.13732132316014664,0.13732132316014664,0.19889091548010346,0.19889091548010346,0.19889091548010346,-0.06156959231995682,-0.06156959231995682,-0.06156959231995682,295.0,51.0
first_5m,signed_response_gap,2,2000,1904,96,-0.8944271909999159,0.11676716705759467,0.8944271909999159,-0.8944271909999159,0.1564235366287446,0.8581683298015517,-0.6546536707079771,0.0,0.6324555320336758,13.0,2.0
first_5m,signed_response_gap,3,2000,1992,8,-0.6929348671835832,0.15998970514216881,0.7409635348548876,-0.7074905435512837,0.1723569788463511,0.7259092628950586,-0.5110672682611933,0.0,0.4355607485792462,15.0,3.0
first_5m,signed_response_gap,5,2000,2000,0,-0.45417775505314417,0.17206181152681932,0.6016927887948329,-0.4265930895954119,0.1844901237245466,0.5730562304746605,-0.3670858453094362,-0.0023059993507930712,0.2829675288250584,27.0,5.0
first_5m,signed_response_gap,8,2000,2000,0,-0.22477479662241245,0.18019259624942374,0.5196061634444479,-0.1986360170241386,0.1955664554080591,0.5161055825167083,-0.22846047175178,-0.005554889063779378,0.16893889829723194,43.0,7.0
first_5m,signed_response_gap,10,2000,2000,0,-0.1835006283663725,0.17966980619446912,0.4609399966652207,-0.13838157664763898,0.19226454152133812,0.4584603427699644,-0.19615058531777477,-0.006619834679415654,0.13757586898910093,54.0,9.0
first_5m,signed_response_gap,15,2000,2000,0,-0.07340181833095254,0.18893726584951098,0.3992878924465793,-0.03143890771649806,0.19702606611163787,0.3912550904450887,-0.13604220681784118,-0.007142212963182973,0.10524446079760888,78.0,14.0
first_5m,signed_response_gap,20,2000,2000,0,-0.016194151230492074,0.19052317068614832,0.3675804470929371,0.009542043157966664,0.2027972811647596,0.3746581926677845,-0.11041321137113695,-0.011511382145894034,0.08035393246266417,105.0,18.0
first_5m,signed_response_gap,30,2000,2000,0,0.048885263760309224,0.18762064624869534,0.3084564120610234,0.06932148655654646,0.2001119555732875,0.3082658841976603,-0.07679907552253953,-0.012042243728186894,0.05734048616189868,158.0,27.0
first_5m,signed_response_gap,40,2000,2000,0,0.09197398789882755,0.1872190397468372,0.2705640083354307,0.11004381935285941,0.19757075249125056,0.275884679676143,-0.05432816561484119,-0.014069281778512438,0.03281132146227705,210.0,36.0
first_5m,signed_response_gap,56,1,1,0,0.18601007628158758,0.18601007628158758,0.18601007628158758,0.19889091548010346,0.19889091548010346,0.19889091548010346,-0.012880839198515875,-0.012880839198515875,-0.012880839198515875,295.0,51.0
full,signed_response_gap,2,2000,1904,96,-0.8944271909999159,0.1564235366287446,0.8581683298015517,-0.8944271909999159,0.1564235366287446,0.8581683298015517,0.0,0.0,0.0,13.0,2.0
full,signed_response_gap,3,2000,1992,8,-0.7074905435512837,0.1723569788463511,0.7259092628950586,-0.7074905435512837,0.1723569788463511,0.7259092628950586,0.0,0.0,0.0,15.0,3.0
full,signed_response_gap,5,2000,2000,0,-0.4265930895954119,0.1844901237245466,0.5730562304746605,-0.4265930895954119,0.1844901237245466,0.5730562304746605,0.0,0.0,0.0,27.0,5.0
full,signed_response_gap,8,2000,2000,0,-0.1986360170241386,0.1955664554080591,0.5161055825167083,-0.1986360170241386,0.1955664554080591,0.5161055825167083,0.0,0.0,0.0,43.0,7.0
full,signed_response_gap,10,2000,2000,0,-0.13838157664763898,0.19226454152133812,0.4584603427699644,-0.13838157664763898,0.19226454152133812,0.4584603427699644,0.0,0.0,0.0,54.0,9.0
full,signed_response_gap,15,2000,2000,0,-0.03143890771649806,0.19702606611163787,0.3912550904450887,-0.03143890771649806,0.19702606611163787,0.3912550904450887,0.0,0.0,0.0,78.0,14.0
full,signed_response_gap,20,2000,2000,0,0.009542043157966664,0.2027972811647596,0.3746581926677845,0.009542043157966664,0.2027972811647596,0.3746581926677845,0.0,0.0,0.0,105.0,18.0
full,signed_response_gap,30,2000,2000,0,0.06932148655654646,0.2001119555732875,0.3082658841976603,0.06932148655654646,0.2001119555732875,0.3082658841976603,0.0,0.0,0.0,158.0,27.0
full,signed_response_gap,40,2000,2000,0,0.11004381935285941,0.19757075249125056,0.275884679676143,0.11004381935285941,0.19757075249125056,0.275884679676143,0.0,0.0,0.0,210.0,36.0
full,signed_response_gap,56,1,1,0,0.19889091548010346,0.19889091548010346,0.19889091548010346,0.19889091548010346,0.19889091548010346,0.19889091548010346,0.0,0.0,0.0,295.0,51.0
first_30s,floor_time_share,2,2000,1846,154,-0.8633430008159491,0.0965609099170535,0.938600683582674,-0.8944271909999159,-0.09142535647261138,0.9121593238215745,-1.3416407864998738,0.18673761220106025,1.7566201313073597,10.0,2.0
first_30s,floor_time_share,3,2000,1977,23,-0.7944613465542745,0.10910894511799617,0.8141331882105167,-0.8377546504939082,-0.09142535647261138,0.8528176940108597,-1.0371930243843543,0.17510229976330538,1.3338577057453986,14.0,3.0
first_30s,floor_time_share,5,2000,2000,0,-0.4225895374362899,0.10071837732756284,0.5951915768417363,-0.5101232643301041,-0.07961369573284252,0.5476624284702114,-0.6700230563982305,0.18693735923499502,0.8824700027336135,23.0,5.0
first_30s,floor_time_share,8,2000,2000,0,-0.3376767521409862,0.09765057527834756,0.47209141557387907,-0.4298314443958416,-0.0853185828869899,0.2943314821471817,-0.43897930935141066,0.1832436203471773,0.7193746756528329,38.0,7.0
first_30s,floor_time_share,10,2000,2000,0,-0.24437568932989473,0.10069760530184663,0.42816172664161734,-0.3600707778458904,-0.07412421359670171,0.2412703214760349,-0.3069054047365133,0.17054194418348978,0.6157081719629459,47.0,9.0
first_30s,floor_time_share,15,2000,2000,0,-0.1799139509184994,0.09642571155040429,0.3570923946932756,-0.2990785032675191,-0.08199511410218996,0.15362231869609536,-0.2054764202800098,0.1834970966667179,0.520084686350849,71.0,13.0
first_30s,floor_time_share,20,2000,2000,0,-0.11881495390497807,0.10331788427460654,0.3147237659255818,-0.23984029589452352,-0.07925969534493085,0.1115852415579451,-0.10542625670027903,0.18050895712575354,0.44417192084477847,94.0,18.0
first_30s,floor_time_share,30,2000,2000,0,-0.04477777841124964,0.10500265182695132,0.2600149328349531,-0.19218340102035125,-0.07754857585344657,0.05935497435731914,-0.026141802119825662,0.18207326907712662,0.36345980882428713,141.0,26.0
first_30s,floor_time_share,40,2000,2000,0,0.0013171046203910987,0.10018730172690171,0.19711496384200347,-0.1575110159524914,-0.07884287877976742,0.009609512425104877,0.037324108508445725,0.17893154700892597,0.30006314193157213,188.0,35.0
first_30s,floor_time_share,56,1,1,0,0.10124501243704696,0.10124501243704696,0.10124501243704696,-0.07667470103745595,-0.07667470103745595,-0.07667470103745595,0.17791971347450292,0.17791971347450292,0.17791971347450292,263.0,49.0
first_1m,floor_time_share,2,2000,1887,113,-0.7171371656006361,-0.017519955279916555,0.9094995038983241,-0.8944271909999159,-0.08951057944029374,0.8944271909999159,-1.1593384485906508,0.0688755625269829,1.6378460497066514,12.0,2.0
first_1m,floor_time_share,3,2000,1985,15,-0.5748352765521303,0.009622185371369612,0.8783100656536799,-0.7637626158259733,-0.07638940821885441,0.8007572173962101,-0.764499463518017,0.07897301834925417,1.2775136720090674,15.0,3.0
first_1m,floor_time_share,5,2000,2000,0,-0.39531798920416583,-0.005639300819313603,0.5323119650280366,-0.4980775083501809,-0.06733402763275594,0.44323034550530627,-0.556742743246911,0.07400474037584831,0.6924495476060878,27.0,5.0
first_1m,floor_time_share,8,2000,2000,0,-0.29526674925743757,-0.008591870161932974,0.3495430989818747,-0.401118586731154,-0.07750777865320957,0.28639112119920457,-0.37957612473952423,0.07538787358826002,0.531550365734848,42.0,7.0
first_1m,floor_time_share,10,2000,2000,0,-0.2426613073961379,-0.004502880056263886,0.2943315975144171,-0.3365756701959426,-0.07224155951609026,0.2257532324361544,-0.29555967771528935,0.07152013138064008,0.42626607717283543,53.0,9.0
first_1m,floor_time_share,15,2000,2000,0,-0.1948679753691381,0.0025280184980686453,0.22996160980958325,-0.2839244674043283,-0.0766378294971401,0.14180298673116096,-0.19891845111687573,0.07833981093969461,0.3586889929551802,77.0,13.0
first_1m,floor_time_share,20,2000,2000,0,-0.1631814624622653,-0.004828302953447041,0.17218946513876307,-0.23321873255957762,-0.07383559359085273,0.10000901614209676,-0.15051919569954547,0.06868168637095497,0.28459931660440857,103.0,18.0
first_1m,floor_time_share,30,2000,2000,0,-0.1173502122664214,-0.00016652695017877847,0.11774516673203972,-0.18351961636486702,-0.07166531609962201,0.053727766571135406,-0.09009334587398127,0.0714242088074503,0.22041897128114757,155.0,27.0
first_1m,floor_time_share,40,2000,2000,0,-0.08231972480703417,-0.0032026903321821414,0.0758394209775511,-0.14886541417608481,-0.07685028155039152,0.008640163525103165,-0.035271027314623275,0.07086626125849091,0.16700252991473974,206.0,36.0
first_1m,floor_time_share,56,1,1,0,-0.0010678655599289557,-0.0010678655599289557,-0.0010678655599289557,-0.07250169060018882,-0.07250169060018882,-0.07250169060018882,0.07143382504025987,0.07143382504025987,0.07143382504025987,289.0,50.0
first_2m,floor_time_share,2,2000,1904,96,-0.8944271909999159,-0.10379006945090671,0.8944271909999159,-0.8944271909999159,-0.08706309543654178,0.8944271909999159,-1.4869688228210425,0.0,0.7999999999999998,13.0,2.0
first_2m,floor_time_share,3,2000,1992,8,-0.8783100656536799,-0.10880617953538849,0.6704519485378145,-0.7171371656006361,-0.06769343048212607,0.8281156494518791,-1.1666993653015787,0.0,0.629940788348712,15.0,3.0
first_2m,floor_time_share,5,2000,2000,0,-0.6276493783949286,-0.11071630813326025,0.4399709521035566,-0.49165245061667845,-0.05763362090472746,0.46358347046990434,-0.7603404070804561,-0.012626931302088619,0.43010016136964063,27.0,5.0
first_2m,floor_time_share,8,2000,2000,0,-0.4629620258129032,-0.09931368383479947,0.2916683238120629,-0.3986546432427092,-0.06865214201018618,0.30527355875519785,-0.5096358751751022,-0.009861796733088478,0.31964973837048644,43.0,7.0
first_2m,floor_time_share,10,2000,2000,0,-0.418783857626686,-0.09196990677924338,0.2351618879950387,-0.3273212962020184,-0.061867568831160874,0.2505709680514115,-0.44299252218042895,-0.02650334322388065,0.28912570142386945,54.0,9.0
first_2m,floor_time_share,15,2000,2000,0,-0.3513783277372183,-0.0961956765821682,0.15753161778999694,-0.27403133475254304,-0.06777968133833773,0.16565791838031493,-0.32938433403505557,-0.02288062273636788,0.2167562505891765,78.0,14.0
first_2m,floor_time_share,20,2000,2000,0,-0.3057351620342217,-0.096137532499412,0.09737465356365281,-0.22456814499482639,-0.06388805207363095,0.11961877858706034,-0.2717944878203284,-0.029920651427992804,0.17486022279377036,105.0,18.0
first_2m,floor_time_share,30,2000,2000,0,-0.2307153091798009,-0.09274079491710822,0.041905639481933765,-0.17579184637921064,-0.062342440763383876,0.06693749086506243,-0.18870344479599435,-0.030455662442455973,0.11392147144432622,158.0,27.0
first_2m,floor_time_share,40,2000,2000,0,-0.18876148816621435,-0.09286734307456249,-0.002989743860615752,-0.13848973499461514,-0.06700795274247234,0.023079673955475985,-0.13802100296361097,-0.028469001682223355,0.06828415395523221,210.0,36.0
first_2m,floor_time_share,56,1,1,0,-0.09328049630567978,-0.09328049630567978,-0.09328049630567978,-0.062130511402699144,-0.062130511402699144,-0.062130511402699144,-0.031149984902980633,-0.031149984902980633,-0.031149984902980633,295.0,51.0
first_3m,floor_time_share,2,2000,1904,96,-0.8944271909999159,0.0010277514003531865,0.8944271909999159,-0.8944271909999159,-0.08706309543654178,0.8944271909999159,-1.2775619055633545,0.060081401465999246,0.7807200583588265,13.0,2.0
first_3m,floor_time_share,3,2000,1992,8,-0.7944613465542745,0.01194118774649227,0.6331927188675422,-0.7171371656006361,-0.06769343048212607,0.8281156494518791,-0.7125040889796818,0.07678229064448314,0.629940788348712,15.0,3.0
first_3m,floor_time_share,5,2000,2000,0,-0.5034152730766831,0.011467189363066236,0.41924689570224516,-0.49165245061667845,-0.05763362090472746,0.46358347046990434,-0.45468503897906515,0.06262138994610314,0.4504295978075095,27.0,5.0
first_3m,floor_time_share,8,2000,2000,0,-0.32730500076991875,-0.0024669196821778946,0.3097215195761294,-0.3986546432427092,-0.06865214201018618,0.30527355875519785,-0.286470299042369,0.07132763769619531,0.36029143931764673,43.0,7.0
first_3m,floor_time_share,10,2000,2000,0,-0.27180883577404813,0.0038235172596533494,0.2514588880943742,-0.3273212962020184,-0.061867568831160874,0.2505709680514115,-0.2549603054485878,0.06419622224824287,0.303788194066974,54.0,9.0
first_3m,floor_time_share,15,2000,2000,0,-0.194222149809263,0.004680354958144922,0.19316380297916344,-0.27403133475254304,-0.06777968133833773,0.16565791838031493,-0.16091456688894087,0.07177892374310159,0.25170914317281673,78.0,14.0
first_3m,floor_time_share,20,2000,2000,0,-0.1556845716842719,0.006882476422987015,0.15558395008113843,-0.22456814499482639,-0.06388805207363095,0.11961877858706034,-0.10754555967373682,0.07004330570754856,0.22033688079708316,105.0,18.0
first_3m,floor_time_share,30,2000,2000,0,-0.10884201443047013,0.007025406336429118,0.11797553462546759,-0.17579184637921064,-0.062342440763383876,0.06693749086506243,-0.04969153405704856,0.07080124873496778,0.17004140058476913,158.0,27.0
first_3m,floor_time_share,40,2000,2000,0,-0.06285532507990636,0.008594109604445944,0.08031071768222332,-0.13848973499461514,-0.06700795274247234,0.023079673955475985,-0.005545196655231735,0.07262800382568027,0.13968885747062745,210.0,36.0
first_3m,floor_time_share,56,1,1,0,0.007762548183042679,0.007762548183042679,0.007762548183042679,-0.062130511402699144,-0.062130511402699144,-0.062130511402699144,0.06989305958574182,0.06989305958574182,0.06989305958574182,295.0,51.0
first_5m,floor_time_share,2,2000,1904,96,-0.8944271909999159,-0.06978585870094117,0.8944271909999159,-0.8944271909999159,-0.08706309543654178,0.8944271909999159,-0.8944271909999159,0.006767216414123867,0.6208801528646967,13.0,2.0
first_5m,floor_time_share,3,2000,1992,8,-0.7939140835579168,-0.06122627516282446,0.6129251270550525,-0.7171371656006361,-0.06769343048212607,0.8281156494518791,-0.6266795614405123,0.01723726160173513,0.45993704160452237,15.0,3.0
first_5m,floor_time_share,5,2000,2000,0,-0.4956133913982594,-0.06073723296708276,0.41021058787253883,-0.49165245061667845,-0.05763362090472746,0.46358347046990434,-0.4391350453425911,0.007082053873075044,0.3126479827022054,27.0,5.0
first_5m,floor_time_share,8,2000,2000,0,-0.40076033104952946,-0.0658556911541616,0.2710493983186838,-0.3986546432427092,-0.06865214201018618,0.30527355875519785,-0.3081781560996574,0.00687977867066801,0.25223829847125107,43.0,7.0
first_5m,floor_time_share,10,2000,2000,0,-0.35029196539455976,-0.07066783233745078,0.19975556384356158,-0.3273212962020184,-0.061867568831160874,0.2505709680514115,-0.2905204828372371,-0.004336635214362419,0.1934660341065012,54.0,9.0
first_5m,floor_time_share,15,2000,2000,0,-0.2788269132246533,-0.06490410409668022,0.132153302187913,-0.27403133475254304,-0.06777968133833773,0.16565791838031493,-0.17844849712570574,0.0008960526113424849,0.15011085018003428,78.0,14.0
first_5m,floor_time_share,20,2000,2000,0,-0.2325391436555159,-0.06586112547622695,0.10586181375041571,-0.22456814499482639,-0.06388805207363095,0.11961877858706034,-0.14620198771391626,-0.0013301188835324659,0.1233369662636059,105.0,18.0
first_5m,floor_time_share,30,2000,2000,0,-0.18476768569844937,-0.06253705720655148,0.05990991740154003,-0.17579184637921064,-0.062342440763383876,0.06693749086506243,-0.09862128713688914,-0.001465591285895908,0.08655152424475947,158.0,27.0
first_5m,floor_time_share,40,2000,2000,0,-0.14177300343536678,-0.06341481883014799,0.013957706938103168,-0.13848973499461514,-0.06700795274247234,0.023079673955475985,-0.06812261084540364,0.0016614524736709496,0.06020815032201508,210.0,36.0
first_5m,floor_time_share,56,1,1,0,-0.06221247513733253,-0.06221247513733253,-0.06221247513733253,-0.062130511402699144,-0.062130511402699144,-0.062130511402699144,-8.196373463338624e-05,-8.196373463338624e-05,-8.196373463338624e-05,295.0,51.0
full,floor_time_share,2,2000,1904,96,-0.8944271909999159,-0.08706309543654178,0.8944271909999159,-0.8944271909999159,-0.08706309543654178,0.8944271909999159,0.0,0.0,0.0,13.0,2.0
full,floor_time_share,3,2000,1992,8,-0.7171371656006361,-0.06769343048212607,0.8281156494518791,-0.7171371656006361,-0.06769343048212607,0.8281156494518791,0.0,0.0,0.0,15.0,3.0
full,floor_time_share,5,2000,2000,0,-0.49165245061667845,-0.05763362090472746,0.46358347046990434,-0.49165245061667845,-0.05763362090472746,0.46358347046990434,0.0,0.0,0.0,27.0,5.0
full,floor_time_share,8,2000,2000,0,-0.3986546432427092,-0.06865214201018618,0.30527355875519785,-0.3986546432427092,-0.06865214201018618,0.30527355875519785,0.0,0.0,0.0,43.0,7.0
full,floor_time_share,10,2000,2000,0,-0.3273212962020184,-0.061867568831160874,0.2505709680514115,-0.3273212962020184,-0.061867568831160874,0.2505709680514115,0.0,0.0,0.0,54.0,9.0
full,floor_time_share,15,2000,2000,0,-0.27403133475254304,-0.06777968133833773,0.16565791838031493,-0.27403133475254304,-0.06777968133833773,0.16565791838031493,0.0,0.0,0.0,78.0,14.0
full,floor_time_share,20,2000,2000,0,-0.22456814499482639,-0.06388805207363095,0.11961877858706034,-0.22456814499482639,-0.06388805207363095,0.11961877858706034,0.0,0.0,0.0,105.0,18.0
full,floor_time_share,30,2000,2000,0,-0.17579184637921064,-0.062342440763383876,0.06693749086506243,-0.17579184637921064,-0.062342440763383876,0.06693749086506243,0.0,0.0,0.0,158.0,27.0
full,floor_time_share,40,2000,2000,0,-0.13848973499461514,-0.06700795274247234,0.023079673955475985,-0.13848973499461514,-0.06700795274247234,0.023079673955475985,0.0,0.0,0.0,210.0,36.0
full,floor_time_share,56,1,1,0,-0.062130511402699144,-0.062130511402699144,-0.062130511402699144,-0.062130511402699144,-0.062130511402699144,-0.062130511402699144,0.0,0.0,0.0,295.0,51.0
first_30s,pace,2,2000,1632,368,-0.8944271909999159,-0.08567423473860475,0.9438798074485388,-0.4472135954999579,0.4616602711137649,0.8944271909999159,-1.7888543819998317,-0.38872286025317415,0.6172133998483675,8.0,2.0
first_30s,pace,3,2000,1877,123,-0.7250448037218047,-0.03288943835340351,0.8975664818771766,-0.3185720489885307,0.46272037407547,0.8944271909999159,-1.3548000749293487,-0.4074500674637711,0.5855400437691198,13.0,2.0
first_30s,pace,5,2000,1981,19,-0.5856835761022476,-0.03517861221280853,0.5949965054198308,-0.09759000729485331,0.4305793531060579,0.7959045333525667,-1.0060864715602056,-0.4197656474307081,0.20889318714683744,20.0,4.0
first_30s,pace,8,2000,2000,0,-0.4334870290608857,-0.03013557482509975,0.42100284801688337,0.03988674136731002,0.41326397332878845,0.660867944319458,-0.8166807706825049,-0.4123447996614937,-0.020186775281413223,33.0,6.0
first_30s,pace,10,2000,2000,0,-0.37886216853999055,-0.0249659702942236,0.31881834185154423,0.09411579099930076,0.39896576644314596,0.6090376110132366,-0.7630571101413509,-0.41206806462754686,-0.08806572976936988,42.0,7.0
first_30s,pace,15,2000,2000,0,-0.3065566911534136,-0.02130392722595347,0.2524840763349242,0.17839528999394244,0.3979340291215049,0.5588324627752744,-0.6634182025377213,-0.41091219779870414,-0.17171652547538907,62.0,11.0
first_30s,pace,20,2000,2000,0,-0.23688425204692654,-0.025478757835842553,0.1973978407393706,0.22797246541117946,0.3928702504965653,0.5420854661632025,-0.6129938267855969,-0.4153239867077042,-0.21252038593472616,82.0,15.0
first_30s,pace,30,2000,2000,0,-0.17701831824050182,-0.026110097508660553,0.12680153344093037,0.27887111312373514,0.38607410271843434,0.4978581590633028,-0.5499478576288865,-0.41514839698347394,-0.2821577182128111,124.0,22.0
first_30s,pace,40,2000,2000,0,-0.12898165759507807,-0.023325614417278713,0.07787515740289909,0.3201638304713097,0.3874933306942188,0.47068962903827033,-0.5038319481877765,-0.4160181549899681,-0.31962253968471127,166.0,29.0
first_30s,pace,56,1,1,0,-0.024636879127085506,-0.024636879127085506,-0.024636879127085506,0.39056402137273377,0.39056402137273377,0.39056402137273377,-0.4152009004998193,-0.4152009004998193,-0.4152009004998193,232.0,41.0
first_1m,pace,2,2000,1844,156,-0.8944271909999159,0.1228117426171591,0.8944271909999159,-0.4472135954999579,0.4574500677895242,0.8944271909999159,-1.41354957043695,-0.24118062728175355,0.6322669262573034,12.0,2.0
